stocks_return,bonds_return,real_estate_return,portfolio_return,portfolio_value
-0.0010733099064495488,0.1041904507461599,0.20348629426985482,0.05096177870696372,105096.17787069638
0.21881379595905984,0.032218269559198154,0.15158736620191085,0.15611249506338643,115611.24950633866
-0.12632920478218151,0.033208307086340115,-0.10748411004063362,-0.07658344174747024,92341.65582525298
0.064280774496103,0.039699073449566226,0.17858399936800626,0.06833658666933229,106833.65866693322
0.16095814929535604,0.0839299883338232,0.06873985529845993,0.12862787160720657,112862.78716072066
0.06807368557545643,0.04189939154510077,-0.10541341108667264,0.04287268770013682,104287.26877001369
0.05513785964434916,0.056253354161059865,-0.015491803416712732,0.04840954169325619,104840.95416932562
0.061386308869511005,0.03284869855190818,0.0629892003315152,0.052985314920430585,105298.53149204307
0.23818643364431547,0.024003559853393114,0.132437793717168,0.16335670751432402,116335.67075143241
-0.11162648975194145,-0.07931325799630984,-0.11466070712391656,-0.10223594196244948,89776.40580375506
0.26929666675008657,0.040495096441574376,0.049665695251641676,0.1786930985076884,117869.30985076884
-0.31860458785771617,0.05640059500782092,0.003364351532924789,-0.17390613905899094,82609.38609410092
0.12120855053891612,0.06910383691164876,0.3281460508167438,0.12627088647851867,112627.08864785187
0.24020743817178833,0.03165930843148802,0.11918090384642369,0.16554034581716176,116554.03458171619
-0.19432218938609438,0.04940066454749685,-0.14497146894197904,-0.11627026116160546,88372.97388383946
0.27330499829399774,0.11476739630116012,0.09519433894074578,0.20793265176082126,120793.26517608213
-0.17725174086708698,0.04494222881460789,-0.16398306482431435,-0.10926668235830125,89073.33176416987
0.4533929492960198,0.06584547634902699,0.06964069601960926,0.29875348208428093,129875.3482084281
-0.18123372947563185,0.053760805810676146,0.1469718716558042,-0.07791480877659583,92208.51912234041
0.09964300062110946,0.06198146581704525,0.0748836623212834,0.08586860634990759,108586.86063499076
-0.05138948917519648,0.03877870854103597,0.13950369108590788,-0.0052497118342163095,99475.02881657837
0.10087639346963466,0.004693912424131343,0.021898269995088697,0.06412383680852907,106412.3836808529
0.24151818464568034,-0.012482218890249482,0.3087958064373805,0.1720458257640714,117204.58257640713
0.016836334953652554,-0.040336715350814366,0.12978050587476425,0.010978836954423648,101097.88369544238
0.12574993884652075,0.03712143947757435,-0.04253858017765548,0.08233253713341919,108233.25371334191
-0.19451602515069324,0.03254460762738041,-0.23595223884440386,-0.13054145668664222,86945.85433133578
-0.041771662084437694,-0.03631606999191365,-0.05066304206755744,-0.04102412245499246,95897.58775450075
0.29922409984811404,-0.0003705159117904505,0.0820582512938774,0.18762913026471906,118762.9130264719
0.35728222380601005,0.15673076088362614,0.3181650147445332,0.29320506402314717,129320.50640231471
0.17947847058023297,-0.029449157867393667,0.03005725537953327,0.10185806052587501,110185.8060525875
0.1464752430974196,0.10886909882963891,-0.0837933699538868,0.11216653851195477,111216.65385119549
0.3982380936823664,0.03941966497511525,0.20587886484196194,0.2713566421861506,127135.66421861506
0.025049985843154918,0.04179648011666125,0.2828204800007395,0.05585098354096528,105585.09835409652
0.35631001417145247,0.037017920935655264,0.10734312423679593,0.23562569720724763,123562.56972072477
0.24218862601248908,0.10105593118873152,0.19579724726918968,0.19520967969103184,119520.96796910319
0.1454115155798153,0.09013521427641391,-0.008637171903994809,0.11342375644041386,111342.37564404139
-0.011430481472929535,0.07256257885721515,0.09549764143477935,0.02446024891688476,102446.02489168847
0.07697144785748306,0.06672064048989085,0.18775040131032208,0.08497410099248928,108497.41009924894
0.38704030740635464,0.05387079881336957,-0.025949632187314428,0.24579046086909218,124579.04608690922
0.23096759238132025,0.053280063541167474,0.10862590383987727,0.16542716487513012,116542.71648751303
0.16485338222284768,0.006249353010076522,0.03635110343499115,0.10442194558023067,110442.19455802307
0.17004299296009778,0.058301667947013566,0.173216268347232,0.13683792299488595,113683.79229948859
0.4493783441029333,-0.004198668134595004,0.3901624168095378,0.3073836477023353,130738.36477023353
-0.197127795873852,-0.006118196022265356,-0.011804138869148384,-0.12129255021790565,87870.74497820943
0.16825037016346314,-0.013665060023320852,-0.2401787918642878,0.07283282490465284,107283.28249046528
0.08078719165421994,0.11845260480139921,0.18105328234879303,0.10211342466783103,110211.3424667831
0.030824021438539934,0.1061905007577485,0.13839919383440122,0.06419148247388863,106419.14824738888
0.17627021009740912,-0.0369572497572934,0.23129558271611877,0.11780450940286934,111780.45094028693
-0.05107833144638671,-0.0417047037760773,0.019113314076012,-0.041247078593054015,95875.2921406946
0.05716812336219783,-0.03639581605482286,0.15872023746640643,0.039254152947512486,103925.41529475125
-0.035592208325079644,0.04206188560972698,0.1424668342975845,0.0055099241176287585,100550.99241176288
0.20266014089483614,0.002222474927219817,0.27637907381097676,0.1499007343961653,114990.07343961654
-0.28836406627230227,-0.009902683526208406,0.0810171694829655,-0.1678875278729473,83211.24721270528
0.1937145475719413,0.07520552485775271,0.17296674601585016,0.15608706060207558,115608.70606020757
0.251376910617903,0.08988952572635468,0.135978595121057,0.1913908636007539,119139.0863600754
0.04984922631844553,0.048697329048933195,0.06566760151049476,0.05108549465679675,105108.54946567967
0.23915702092609079,0.012034628037865099,0.20037693054131095,0.1671422940211451,116714.2294021145
-0.025780165946874156,0.02841136070776113,0.13948192788089525,0.007003501432293372,100700.35014322933
-0.09546666105437004,0.0030793795845178093,0.18908604158837322,-0.03744757859842936,96255.24214015706
0.2364966362763469,0.08516126554152663,0.07113901559132091,0.1745602629873982,117456.02629873982
0.35396355824494885,0.054700670504701315,0.36539644034455954,0.26532798013283565,126532.79801328357
0.020966729349401733,0.00477201324190215,0.1496419643771122,0.028975838019922907,102897.5838019923
0.3859938183312659,0.1168263254190621,0.20327468115499903,0.28697165673997804,128697.1656739978
0.21397032740578198,0.0890536234452627,0.12108824066261051,0.16720710754330903,116720.71075433091
0.20511030230874255,0.07369636448990197,0.009310295603732935,0.14610612029258943,114610.61202925895
-0.08931905699204928,0.0035962656728737163,0.13077252042821044,-0.03943530245054641,96056.46975494536
-0.25172482692780984,0.059988447390381436,0.21758842390110017,-0.11127951954946146,88872.04804505386
-0.008262615759814546,0.015414044760567982,0.059086326953454615,0.0055752766676271295,100557.52766676272
0.2090654387894982,0.05419174243917818,0.11420172125225442,0.15311695813067783,115311.69581306777
-0.09435712814869796,0.011366347198434254,-0.02703202821473709,-0.05590757555116221,94409.24244488378
0.1521883054543461,0.06484411674157892,0.1562136140940421,0.12638757970448555,112638.75797044855
0.01511911796924928,0.021036597233141306,0.09309353911707308,0.024691803863199267,102469.18038631993
-0.23171239774949695,0.03490737446093563,-0.1512479623333034,-0.14368002254474782,85631.99774552521
-0.13267989214240516,0.1260575385769235,0.033874631753380985,-0.03840321053702794,96159.6789462972
0.2033624435664143,0.06533124639490759,0.33253799651869725,0.1748706397101906,117487.06397101907
0.16291219924931538,0.026197684476597108,-0.08378362966866194,0.09722826192570215,109722.82619257021
0.16456523119462238,0.15145717470189168,0.014095878700712133,0.14558587899741215,114558.58789974122
0.08444081574405944,0.11074171243450248,-0.012040242954810737,0.08268297888130534,108268.29788813053
-0.08897728297297347,0.04849704184363551,-0.033805826693662985,-0.04221783990005973,95778.21600999404
0.07767067408262916,0.02753293765065177,-0.18488863664436778,0.03637342208033625,103637.34220803362
0.036122339460486666,0.07818396674889277,0.1066685022979755,0.055795443930757374,105579.54439307573
-0.07901760734747462,0.026408655841739445,0.10441654550000204,-0.02904631310596273,97095.36868940372
0.20350883470806772,0.029500789180186903,0.0674198108227065,0.13769751866116733,113769.75186611673
-0.1029208688669383,0.04134391747750547,0.056066600747335354,-0.0437426860021778,95625.73139978222
0.25576166010816825,0.03144138491489701,0.1923973501230442,0.18212914655167448,118212.91465516745
-0.06645960182013294,-0.011857761249582509,0.11634252598895675,-0.031798836868058844,96820.11631319411
-0.11685873126573557,-0.06556413940406466,-0.05508212542110168,-0.09529269312277092,90470.73068772291
0.18254759399785425,0.13337546539399334,0.2546514144672315,0.1750063374636337,117500.63374636337
-0.13758181503904127,0.027606660770450157,-0.08918166873720114,-0.08318525766600983,91681.47423339901
0.013876911575056938,-0.08397887067698528,0.17042365294443618,0.0001748510363821995,100017.48510363822
0.08358729222626682,0.0033383933878428015,0.060564202084618365,0.05721031356057477,105721.03135605749
0.021968346475521927,0.07375174881602488,0.0239719825276214,0.037703730782882756,103770.37307828826
0.09416049953900493,-0.02808828694012209,-0.13530345218954193,0.03453946842241214,103453.9468422412
-0.20262739536572902,0.07052624582744575,0.016629502756349807,-0.09875561319556869,90124.43868044313
0.12734380865144868,-0.01199130443215271,0.0839389453190757,0.08120278839313096,108120.2788393131
0.4564744569934861,0.06799291336500743,0.0511210220143078,0.2993946504070246,129939.46504070246
0.13098470672728918,0.12393908687528385,0.20763910977982564,0.13653646107694123,113653.64610769413
-0.04541775049939767,0.09425916374142934,0.01419717456615767,0.002446816279405968,100244.6816279406
0.3191938025512673,-0.028077898560278876,0.20475812081560793,0.2035687240442375,120356.87240442375
0.08643799737116505,0.05266599394987063,0.24404440798062038,0.09206703740572225,109206.70374057222
0.042834089840296075,0.041783353188313097,0.36084913852072775,0.07432037371274436,107432.03737127445
0.17286097518716964,-0.04681179675699095,0.029554442040179527,0.09262849028922245,109262.84902892225
-0.11153110700005522,0.0815732593684672,0.02603690592695601,-0.03984299579679738,96015.70042032027
-0.34985171615899324,0.011836345190291243,-0.1075246624824479,-0.21711259238655337,78288.74076134467
0.11154154988883933,0.047584216636413754,0.062428892716963544,0.08744308419592409,108744.30841959242
0.17943438360332215,0.04697600010038503,0.17355764115812244,0.13910919430792104,113910.9194307921
0.16805320471541435,0.039624131657978914,0.18758121009874468,0.13147728333651676,113147.72833365167
0.19588312409182906,0.17426138117010775,-0.04899114940185352,0.1649091738659444,116490.91738659445
-0.04913696510101673,0.13127827251457397,-0.1188489240294031,-0.001983589709178158,99801.6410290822
0.1418130006399867,0.11186214837387518,0.13964890439140615,0.13261133533529518,113261.13353352952
0.1983859586712865,-0.03877160252540763,0.2434099383484185,0.13174108827999148,113174.10882799914
-0.012916087761717543,-0.003468116178832553,-0.10914001923783824,-0.01970408943446412,98029.59105655359
0.27936351993487624,0.027467304225474644,0.21084317528078933,0.19694262075664706,119694.26207566471
0.34182262797795415,0.06582596942988057,0.0970692331980226,0.23454829093553892,123454.8290935539
0.19477517140560696,0.023325651494630725,0.03769884567604673,0.12763268285935805,112763.26828593582
0.20550435813279366,0.09827168670859396,-0.0074124850815477095,0.1520428723840996,115204.28723840996
0.013975497576820747,0.04934675922506074,-0.02117304143918798,0.02107202216969187,102107.20221696918
-0.003395657059749327,-0.010361167414669893,0.17871063555990202,0.012725319095739637,101272.53190957397
0.11509714450576654,-0.009964940146280604,0.1442072217005147,0.08048952682962722,108048.95268296273
0.16459427773725008,0.12155920068992163,0.2657285115271891,0.16179717800204546,116179.71780020455
-0.05138432504823276,-0.05395752355104524,0.16213164565163202,-0.030804687529090026,96919.531247091
0.5324423038621323,0.05438413448706666,0.06259770302973905,0.3420403929663733,134204.03929663735
0.09691218617662327,0.020785159166615993,0.13985809296373725,0.07836866875233248,107836.86687523325
0.1498638423829596,0.036376702125794386,-0.02431721415156314,0.09839959465235777,109839.95946523578
0.05928055333730533,0.040659095138205065,0.10463008096121348,0.05822906863996607,105822.9068639966
-0.02441590976433214,0.10011687785192802,0.22358287212311118,0.03774380470929024,103774.38047092901
-0.02447570438450053,0.04125974538655546,0.010843078863282188,-0.00122319112840546,99877.68088715945
0.10876987232988541,0.06664123225002301,0.04475505652654301,0.08972979872559245,108972.97987255926
0.24163853406327293,0.09637558488959069,0.11557296119315165,0.1854530920241561,118545.30920241562
-0.035097588282984815,-0.017007371506544473,0.21674761482064275,-0.00448600293968995,99551.399706031
0.029675603163631575,-0.012676712776920819,0.022191222350286526,0.01622147030013135,101622.14703001313
-0.15835881405381078,0.11345303499481485,-0.13682034416221733,-0.07466141235006374,92533.85876499362
0.3006106978000821,0.05155580794171716,0.23101155938866486,0.21893431700143087,121893.43170014309
-0.018678507266217212,0.024317336500085888,0.11390942685005767,0.007479039275301209,100747.90392753012
0.2049934084377143,0.11590430038109698,0.19209089995253242,0.1769764251722109,117697.6425172211
0.20689764187393733,0.09563201329068127,0.27592713029493937,0.1804209021410607,118042.09021410608
-0.11469849812341781,-0.10113042561600796,0.09876712264662504,-0.08928151429419057,91071.84857058094
0.01809548899939742,0.07687901579940465,0.026861790738730427,0.036607177213332884,103660.71772133329
-0.045115346824525115,0.025732942190029688,0.08641880123087309,-0.010707445314618855,98929.25546853812
-0.35037332028255996,-0.04366567505727551,-0.09104850293437512,-0.23242854498015614,76757.14550198439
0.2271735961208639,-0.038964738288361646,0.13380972729610013,0.13799570891561985,113799.57089156199
0.2826818456480651,0.014711002682287404,-0.05122647947312163,0.16889976024621312,116889.97602462133
0.22617536006047587,-0.0005650836084285932,0.058795697948617026,0.14141526074861865,114141.52607486186
-0.07240503439517568,0.06663089859556635,0.18808620339179533,-0.004645130719255965,99535.4869280744
0.14234074496820048,0.012246507166179633,0.10496553728029762,0.09957495285880394,109957.49528588039
0.017882759103422977,0.017659625034771288,0.19713879283937524,0.0357414222564227,103574.14222564228
0.01752292131678415,-0.01851677187565802,-0.016981088149103235,0.0032606124124627623,100326.06124124628
-0.028868300062647456,0.035137190518902614,-0.023480843613720423,-0.009127907243289731,99087.20927567103
0.40916651411964633,0.04825736749005236,0.15574562901854527,0.2755516816206581,127555.1681620658
-0.00043623330049638587,0.08807291091580137,0.18421063564212792,0.04458119685865537,104458.11968586553
-0.08468748873764176,-0.00460737251485429,0.00972628179427397,-0.05122207681761395,94877.7923182386
0.09881599082581606,-0.006067402820293763,0.07550640717303768,0.06502001436670528,106502.00143667053
0.19312244787496735,0.06823081536021244,0.10693641957991887,0.147036355291036,114703.63552910362
0.16494404871702206,0.03337585247205105,0.14077724406226638,0.12305690937805518,112305.69093780551
0.23047676434428305,0.09056633367847246,-0.00836764242780108,0.16461919446733142,116461.91944673314
0.11978981349305673,-0.029255584149947424,0.13646269127799554,0.07674348197864936,107674.34819786495
0.10143969245418535,0.11186724651414215,-0.03459972011365846,0.09096401741538801,109096.40174153881
0.08792038644584174,0.03437206691983682,-0.025127271930841313,0.060551124750371964,106055.11247503721
-0.10339899171266909,-0.04094315618168489,0.05550213206710283,-0.06877212867539663,93122.78713246033
-0.3193351560758869,0.03661244071115891,-0.047388018534944024,-0.1853561632856789,81464.38367143212
-0.09539733335615525,0.052175246814454186,-0.17611184728367724,-0.05919701069772462,94080.29893022754
0.1590969021779957,0.1097397372582748,0.13645307092488443,0.1420253695767683,114202.53695767684
0.22019986630633423,0.08591319431735547,0.24197789979743678,0.18209166805875085,118209.16680587508
0.11956144749538955,-0.03499290679887745,0.060380565862379276,0.06727705304380842,106727.70530438086
0.31313199523333535,0.0625242743752712,0.054953288669375475,0.2121318083195201,121213.180831952
0.13179718648644947,0.09628780178153684,0.017564022968632888,0.10972105472319403,110972.1054723194
0.04066165083988,0.012096462356700331,0.03704602642369605,0.0317305318533077,103173.05318533076
0.1429329770496351,0.07148536397156766,-0.17886629040678853,0.0893187663805725,108931.87663805726
0.1675014678557051,0.07193051798680576,0.17772415467681102,0.13985245157714588,113985.24515771457
0.262256013669966,-0.02084889640124328,0.010283192870804703,0.15212725856868706,115212.7258568687
0.16922874587786474,0.021930784789480497,0.20125705129052796,0.12824218809261578,112824.21880926158
0.22223489437281563,0.03689836722848478,0.05769862312409753,0.15018030910464455,115018.03091046445
0.4316051844340254,-0.02926122600313697,0.037714537195511016,0.25395619657902524,125395.61965790251
0.1933972164616797,0.032064169091975375,0.16101641099037017,0.14175922170363747,114175.92217036374
0.07249675173656478,-0.06079334897309243,-0.006664749900091083,0.024593571360002026,102459.35713600021
0.09615883482696358,0.1081106735451757,0.16935894366363435,0.10706439732609428,110706.43973260943
0.23218964018831037,-0.039824613829760595,0.13559967106655949,0.140926367070714,114092.63670707139
0.19961708009212312,0.04666099346154853,0.09484986366279811,0.14325353246001823,114325.35324600182
-0.011992969471229006,0.05673583189173183,-0.24929266881522422,-0.01510429899674028,98489.57010032597
0.22854828768290342,0.01342088312738969,0.013573779273051756,0.14251261547526411,114251.2615475264
-0.2027943356975679,0.03857788429365179,-0.10724770185251183,-0.12082800631569639,87917.19936843036
0.04165282555030894,-0.004824660963450432,-0.06892850451428374,0.016651446589721862,101665.14465897219
0.055648603242952156,-0.021019135267994003,-0.05881521274031053,0.021201900091342044,102120.19000913421
-0.11810290703176338,0.0342636216886114,-0.08063475715913772,-0.06864613342838838,93135.38665716117
0.11887133845852438,0.08000511806502669,-0.04774158784511877,0.09055017971011076,109055.01797101107
0.01999185462172144,0.034094750489068265,0.09212346594348558,0.031435884514101904,103143.58845141018
-0.11708555947498281,0.024306217706960367,-0.02882955559694214,-0.06584242593259579,93415.75740674042
0.3698054417108859,0.02410396613663512,0.10394402873344008,0.23950885774086608,123950.88577408662
-0.2914911798295121,0.005695332876311271,-0.04286837784162138,-0.17747294581897602,82252.7054181024
0.11728965675899301,0.04419683122174556,-0.09067460452100383,0.07456538296981909,107456.53829698192
0.07514728879308485,0.028755002590661743,0.0013998797364400406,0.05385486202669344,105385.48620266934
0.1890144912039684,-0.007358324071060962,0.09315947014954885,0.12051714451601764,112051.71445160176
0.28358921135521187,0.08536226689152931,0.13932269994941276,0.20969447687552717,120969.44768755272
-0.1708325885716703,0.05234418170232256,0.1430995733485169,-0.07248634129745372,92751.36587025464
