market_growth_rate,price_elasticity,seasonal_factor,volume_uncertainty,price_change_pct,projected_volume,projected_price,projected_revenue,variable_costs,fixed_costs,projected_profit
0.0440735814366034,-1.1537217395920023,1.1,0.8943426502937065,0.05408600941944336,5135.677436580097,52.704300470972164,270672.2867395095,149137.98513873573,52556.25521984647,68978.04638092729
0.03823265222512629,-1.1694072143416037,1.0,0.9807918276975872,0.06430740070414138,5091.450502755975,53.215370035207066,270943.42252010026,157119.90146119538,50140.74257767598,63682.7784812289
0.057321065304052024,-0.812859600656315,1.0,0.9699755615553013,-0.11014688318933952,5127.877970312737,44.492655840533025,228152.90972537562,154736.5490878186,49147.98580010168,24268.374837455347
0.06575356545739032,-1.0826853138269583,1.1,0.9575646171791098,0.013895590328809644,5612.903477029627,50.69477951644048,284544.90421507903,161538.73706426035,49590.76285995882,73415.40429085986
0.025335596607035743,-1.2127980895852652,1.2,1.203157001961896,0.04286575850935359,7401.838214511198,52.143287925467675,385956.181196987,240225.40100586522,46319.15030796661,99411.62988315517
0.05434748896415224,-1.3003474590346884,1.1,0.8634830214461529,-0.016579585943491956,5007.261354837118,49.1710207028254,246212.15174315352,158454.51018360624,52971.81486111847,34785.826698428806
0.017575783981269126,-1.0958528084744195,1.2,0.9668205303953928,0.051796534688103794,5902.87895511767,52.589826734405186,310431.38148380496,180501.04383517275,49566.7639974815,80363.57365115071
0.06583824861071086,-1.117375001957831,1.2,0.8385721515104672,0.08871370650371412,5362.6936397977925,54.4356853251857,291921.90347140736,157948.57848549692,50007.50035150215,83965.82463440829
0.027808299020856412,-1.1443554307358406,0.9,0.968532006068367,0.051618131642548075,4479.593551669737,52.580906582127405,235541.09006624678,146070.58467249628,44743.4459347827,44727.0594589678
0.05381493793072948,-0.8393565843033152,0.8,0.9018566997789527,0.021432390545283238,3801.560248399878,51.07161952726417,194151.83861625043,109200.73582010694,48677.45824096894,36273.64455517455
0.04267132947974928,-1.1470571620961354,1.1,1.0471945541524237,-0.043995771968229465,6005.338559011336,47.80021140158853,287056.45265885285,186507.55957739239,50957.90537447013,49590.98770699034
0.038590925848061355,-1.3403726777246439,1.1,0.9782397660837834,0.08621720183497539,5587.950193970913,54.31086009174877,303486.38118441467,161124.48623809556,51910.57784755076,90451.31709876834
0.009990714102607066,-1.3908339695421055,1.0,1.0875017321892215,-0.0466264507243192,5491.833255408069,47.668677463784036,261788.42813693034,180999.57033567483,50588.04968369789,30200.808117557615
0.022017130679071538,-0.8632400077995868,0.8,1.2013900798757067,0.02784386559122617,4911.364969043481,51.392193279561305,252405.81775554921,142753.70197718532,49889.2925269315,59762.82325143239
0.04849628407099673,-0.8015179251039313,0.9,0.8239088781577331,-0.03085467417421693,3887.3942872266907,48.45726629128915,188372.50015537994,114210.4214399627,48329.96326603099,25832.115449386256
0.03139761116601505,-1.0853705047026074,0.9,1.0216782264624626,-0.05128520887503923,4741.9041696917175,47.43573955624804,224935.7311941829,140260.00480461007,48521.352646501866,36154.37374307097
0.043627498562927,-0.9910088854758184,0.9,0.7623367714153944,0.06679488060842119,3580.1802801665367,53.33974403042105,190965.8997268442,101190.16954343846,51654.91194069815,38120.81824270758
0.0342637154835163,-1.2056559965903062,0.8,1.0080742353299619,0.0699228487880011,4170.458416462284,53.49614243940005,223103.43748466112,140695.56349544373,55724.84455926416,26683.029429953232
0.04443441970293022,-0.8967372040886763,0.9,1.0826060109514777,-0.05404897297048819,5088.1994136675485,47.29755135147559,240659.37305448885,159265.82652731717,60029.511874791075,21364.034652380607
0.025965530512324805,-1.257308125002029,1.1,0.9507797208715492,0.024426672261909897,5365.069713983865,51.221333613095496,274806.02567748236,162187.312100788,55570.27692605649,57048.43665063788
0.04047689209728168,-1.4865515185728306,0.8,1.0588722643536363,-0.007158543327859392,4406.928490970731,49.64207283360703,218769.06512126696,127516.46931288016,54600.74546314328,36651.850345243525
0.04464073017155811,-1.473320090860959,1.1,1.047708396114366,-0.05868872562182505,6019.633751580809,47.06556371890875,283317.4558995203,187317.41807981965,57012.06468529592,38987.97313440475
0.05059062110870382,-0.9220897928411229,1.1,1.0873857600622687,-0.04413642937354632,6283.185045767183,47.79317853132268,300293.3846376878,174866.420244502,52533.67566456875,72893.28872861707
0.013501948001477047,-1.2054178206312733,1.0,0.819647343157964,-0.019307260520512053,4153.570894824158,49.0346369739744,203668.8409733686,113757.1861069139,52296.5790272008,37615.075839253914
0.05102448618799033,-0.8225900594404794,1.2,1.1629516540087348,0.012727215574977092,7333.743987696023,50.63636077874886,371354.1064199562,208570.7728780488,48336.32282175843,114447.01072014897
0.027762052376964167,-1.2076588275917823,0.8,0.9519400610101212,0.10095495838125657,3913.471483374459,55.04774791906283,215427.79170523808,123626.65043867698,49387.06990739361,42414.07135916749
0.02267805870459661,-0.8378302438705383,0.9,0.7520241265613739,0.05141280464814525,3460.853582328626,52.570640232407264,181939.28857363606,109766.4186493182,50928.13345953062,21244.73646478724
0.07462689684649901,-1.170619422108103,1.0,0.8622315468866608,0.012949259176451134,4632.886057969844,50.64746295882255,234643.92501347308,139965.13381725704,48827.20053380939,45851.590662406656
0.06459051223050585,-0.9948041208835314,0.9,0.811209706074346,-0.005512945465464231,3886.227704322208,49.72435272672679,193240.15714609518,114980.28401677198,45861.718979344725,32398.154149978473
0.061019897757041724,-1.2947437040360272,1.0,0.9195746942571406,-0.0810905894358973,4878.435240403371,45.945470528205135,224142.0025617104,145965.62110419775,49901.46709619142,28274.91436132122
0.045584292052725704,-1.1157809488221286,1.1,0.8710048666159134,-0.03095115849181769,5008.899537592933,48.45244207540912,242693.41470676506,156981.2271219931,48983.60966219748,36728.57792257447
0.03838347413899326,-1.2721045730722684,1.1,0.7703776076008261,0.05705946582616614,4399.710571186875,52.8529732913083,232537.7853084267,113803.32653798102,44846.43685943742,73888.02191100828
0.07974563466731747,-1.0261578296774527,1.0,0.7491640265728393,0.047553315995346436,4044.532936709068,52.37766579976733,211843.19447509907,124662.04199086232,57070.365321533725,30110.787162703025
0.05269708034163307,-1.3405343886838441,0.9,0.9964558361391154,-0.06353181382022006,4720.347672268624,46.82340930898899,221022.7711393672,148822.67311139355,45728.78179788915,26471.316230084492
0.03202261803000374,-1.2494621007675781,1.1,1.213271468670278,-0.014569270769097803,6886.679786130145,49.27153646154511,339317.2941812971,217093.92424487916,51998.14434395332,70225.22559246465
0.030103791078701186,-1.0562409698130066,1.0,1.0201927495586505,-0.0666524363312647,5254.52209475685,46.66737818343677,245214.76976924227,160984.8718812309,51306.92284787351,32922.97504013785
0.056223641618498965,-1.2874270651131023,1.0,0.9107555518265066,0.0349656598832449,4809.807727872291,51.748282994162246,248899.29144944384,149670.84542686518,44425.55633861262,54802.88968396604
0.04303953690224977,-1.3045934916169355,0.8,0.8410348189767118,0.020065106705745413,3508.930272416548,51.003255335287264,178966.8666377803,116390.88869302734,51403.63642636332,11172.341518389636
0.07066472331526169,-1.2337367275307884,1.0,0.8082213907404349,-0.07146814218727486,4326.670658472919,46.42659289063626,200872.5772327833,124133.17875375267,51980.475814784964,24758.922664245678
0.0514421862585276,-1.0648334958126444,0.9,0.9605791836075057,0.03017591975163323,4544.970645990184,51.50879598758166,234105.96577385557,135936.19553846092,49572.69187382799,48597.07836156666
0.025987688218840222,-1.2667783608908363,1.0,0.9702186905613245,0.04393632435295963,4977.1621569786175,52.19681621764798,259792.0183932453,147409.11672765555,49688.97982242544,62693.9218431643
0.08721965446598158,-1.1958413764431135,1.0,1.0827542497625675,0.03809398807719162,5885.958506492158,51.90469940385958,305508.90698306577,190479.8653199896,47082.23652936581,67946.80513371037
0.029588634425024404,-1.4853288299973353,1.0,0.9464588355767387,-0.011939845403690698,4872.316300304766,49.403007729815464,240707.07984606223,142987.31917680518,63046.93727622443,34672.823393032624
0.025559243535475777,-1.0100032556723422,1.2,1.2082946978790259,0.029778476781201005,7435.066777948439,51.48892383906005,382823.5870681128,210000.30492398833,49663.44193687681,123159.84020724767
0.04832182682942155,-0.9317574537270322,1.0,0.8058518982894409,0.04813264387456432,4223.96067084372,52.40663219372822,221363.55327768036,120829.07070414396,52285.709095106315,48248.773478430085
0.059315792794219654,-0.9210337170313693,0.8,0.8313447963104994,-0.10680471626489148,3522.6266879560235,44.659764186755424,157319.6772020873,94909.35908792388,48288.153949080835,14122.164165082591
0.03201232587519717,-1.1153140108654909,1.0,1.061555759337724,0.03194075862331896,5477.693141201678,51.59703793116594,282632.7407818705,162023.18937651927,44943.360544578376,75666.19086077285
0.06391060507718092,-1.2025438624087323,0.8,0.9266295631859334,-0.09349730946787892,3943.4040770062015,45.32513452660606,178735.32028307288,117479.30092787501,49804.602089428976,11451.417265768898
0.040130136066311994,-1.3697655016940498,1.2,0.9160613470128555,-0.02487137741518636,5716.938081081422,48.75643112924068,278737.49782037974,156577.84140825216,46846.825550739035,75312.83086138853
0.09890341002164119,-1.0408377039347734,1.1,0.8826477546348268,-0.011767211774668485,5334.6954507888595,49.41163941126658,263596.0479833033,153585.78606860203,53951.56126801867,56058.70064668262
0.05666941702718516,-1.0963117457714837,0.8,0.7921884753104161,0.02885312146465638,3348.325337527648,51.44265607323282,172246.748759726,98013.60159586542,48857.34932799188,25375.79783586871
0.028300714168067335,-1.1991226092566087,1.0,0.6845869307333631,-0.004556819192622391,3519.8061489162124,49.77215904036888,175188.351435126,111622.85192610198,50420.95569097613,13144.543818047896
0.03592894107473742,-1.069713495847068,1.2,0.8992800767021835,0.035059425843562975,5589.541545526209,51.75297129217815,289275.383142055,158222.34750901375,40492.512344701754,90560.52328833951
0.05986299925070606,-0.8320104130502376,1.1,0.8295963235371246,-0.024912445751858726,4835.921461972788,48.75437771240706,235772.34154455707,133916.44191983572,52780.138116791364,49075.76150792999
0.03375713679721063,-1.4049128035347584,0.9,1.0443802115156835,0.033824373068329,4858.359737328532,51.69121865341645,251134.53547920406,142714.99146404356,54529.493291196646,53890.050723963854
0.04847460141285049,-0.8247410102342543,1.0,0.9916677626545715,0.02458996144594006,5198.692310916125,51.229498072297005,266326.3977205429,163694.64329746866,49604.76554880034,53026.98887427391
0.08939487635322174,-1.1008322048255221,1.1,0.9027934498173288,0.011688806055572758,5409.242072499361,50.58444030277863,273623.48269962246,160097.55526517978,54485.125186885576,59040.802247557105
0.06279611482769215,-0.9175997308078705,1.0,0.9231986673157584,-0.017276884234408117,4905.859784186456,49.136155788279595,241055.09063124142,151653.05352785412,53837.81905133681,35564.218052050484
0.06189610067771784,-0.8043812769782113,1.1,1.1638058697802656,-0.010461059718130621,6797.125032860273,49.47694701409347,336300.99509899603,193894.98704287136,54020.43223934717,88385.5758167775
0.08967940302904856,-0.8500704294234852,0.9,0.8770913441813836,-0.002511548924925481,4300.867675482822,49.874422553753725,214503.29179481082,131949.6870290833,50154.01699215094,32399.587773576597
0.034821683542417006,-1.2205687622724306,1.1,1.1408098507514082,-0.03713749980316716,6492.941236959902,48.14312500984164,312590.4816525164,201767.4895645018,47221.472884305345,63601.519203709264
0.04966876884608594,-1.179515043591462,1.0,1.202998431989489,-0.003287500943282483,6313.7494151508945,49.83562495283588,314649.64789964684,177901.2812857666,42246.056757814884,94502.30985606535
0.04393364558961496,-1.0758935639575549,1.2,1.043754025659463,0.014776994765615193,6537.659670633118,50.738849738280756,331713.33166827186,186198.09834606308,47996.72585331856,97518.50746889022
0.037471163627327594,-1.0534193285612539,1.0,0.9427512551420419,0.0022619770933542302,4890.386208416689,50.11309885466771,245072.40749988917,126900.49432196646,50723.57929147527,67448.33388644745
0.044895542347383195,-1.340236982873618,1.0,0.9703232866084406,-0.05226477302588152,5069.4323840651095,47.386761348705924,240223.98255709466,157118.32948045488,47261.829782010536,35843.82329462924
0.040886425604969405,-0.8365287505007274,0.9,1.1154609475898898,-0.013148076330414628,5224.806713874477,49.34259618347927,257805.52781943965,148643.8024458289,48215.763505849485,60945.96186776128
0.03683776077550036,-0.9204371018233792,1.0,0.9486416927499297,0.0034256026985322215,4917.937642445587,50.17128013492661,246739.22714523808,145045.63931283317,49712.872285259575,51980.71554714534
0.044090787129771755,-1.408809219162104,1.2,1.3586779091033998,-0.021546484956454087,8511.498525429606,48.9226757521773,416405.2825247278,252266.08542629323,48781.76430195198,115357.43279648261
0.036915495003826335,-0.8060757557397875,1.0,0.8815195546293104,0.01029088870861549,4570.30642672002,50.51454443543078,230866.9470760833,141521.6810688419,52663.597309213146,36681.66869802827
0.056483870587133334,-0.8027704646595254,1.0,1.104794759757934,-0.025428647928521154,5835.989219967221,48.72856760357394,284379.3952389015,168379.7578918478,55003.3895923032,60996.247754750475
0.030906231918694523,-1.2519593000738867,1.1,1.1412095175775288,0.008674362612794103,6470.6400197758085,50.433718130639704,326338.43488221004,191959.4789032935,53082.29882895735,81296.65714995921
0.07033768378727849,-0.9062053032278727,1.1,0.753729097682619,0.033533549237121166,4437.095611391794,51.67667746185606,229294.35877731073,143921.29629473106,49719.40121814067,35653.661264439
0.06451547818683058,-1.3175355740924675,1.1,1.0313438900138503,-0.017531764518370775,6038.34843839238,49.12341177408146,296624.27677453065,200233.99100691357,43877.90867112037,52512.37709649671
0.05892063955136505,-1.3878859105588792,1.0,0.9541234929981326,0.0185766284835195,5051.7052970828245,50.92883142417598,257277.44747974802,157161.16000397204,45552.750421574274,54563.53705420171
0.04082583248228176,-0.9019034590280459,0.8,0.9518973280251181,0.059615491382626506,3963.037315517612,52.98077456913133,209964.786622494,128670.00794592034,55237.98275483648,26056.795921737175
0.05088141741204651,-1.1071576129832574,1.0,1.149903631537926,-0.008220959529826788,6042.061790989176,49.58895202350866,299619.5122764371,185378.8801835359,50568.742357042116,63671.88973585907
0.04749859718567788,-1.4569701505979853,1.0,0.967314955233127,0.03186638722270201,5066.305293217137,51.5933193611351,261387.50697396096,149933.9342073994,45451.40667381211,66002.16609274945
0.05053918662992176,-0.9171719166198669,1.0,1.215638767548706,-0.028055492935891314,6385.380810482091,48.59722535320544,310311.79021303175,200516.16060990814,43964.59039948964,65831.03920363396
0.023218797053331828,-1.2315573908345845,1.0,0.8112696427591305,0.012527879613494575,4150.531739749418,50.626393980674735,210126.4550858494,119913.92763336535,38908.07199896304,51304.455453521
0.05209138946729056,-1.381767261926603,0.8,0.8248052284884015,-0.016958748748573855,3471.081915520994,49.15206256257131,170610.83547149776,97426.82849133821,48292.16752833979,24891.83945181976
0.05650217057272944,-1.1309910520903883,1.2,0.9536044095447384,-0.09413018079251823,6044.910771310452,45.293490960374086,273795.1113766179,170938.81150179304,55947.84558780597,46908.45428701891
0.07888111755180796,-1.1708810866970698,1.0,0.9064684365134327,0.0731186841188728,4889.8583990552615,53.655934205943645,262369.92053609004,136392.96765936393,54922.79165498245,71054.16122174365
0.029863297665775713,-0.9375481276230554,0.9,0.8760355913741918,-0.017905451834013594,4059.88606352346,49.10472740829932,199359.59845807287,123681.62839220777,51087.882162459384,24590.087903405714
0.026290927899961326,-1.1648730799831704,0.9,0.6553937050052938,0.02399542012020637,3026.810761423544,51.19977100601032,154972.0178634132,91312.35810388785,56589.27634746873,7070.383412056624
0.06966910900351957,-1.0350594917287554,1.0,1.1560472272350686,-0.011799310318362639,6182.940037612626,49.41003448408187,305499.2804714503,156423.5907208447,54113.65501707276,94962.03473353286
0.019756358192271218,-1.252247486052816,1.1,1.0546552475538897,-0.05256150472654404,5915.202669166577,47.371924763672794,280214.53580563556,174413.59780136822,43733.01117262749,62067.92683163985
0.07911127640466684,-1.4233083911490791,0.9,1.077087631104042,0.06288072308857838,5230.338337801629,53.14403615442892,277961.2897240254,165923.76151476102,57771.14114564234,54266.38706362205
0.07366080399095463,-1.4696048913980964,1.0,0.8839269660080619,0.03323326491181714,4745.188684967505,51.66166324559086,245144.33987957935,157027.88126975347,48704.77945161685,39411.67915820902
0.061624204742516495,-1.2755885846500918,0.9,1.08238458856488,-0.043014800691630946,5170.88555127336,47.84925996541845,247423.04699430507,165438.0403009294,45609.23293533444,36375.773758041236
0.019653746495742114,-1.032003203220541,1.1,1.3262682288769079,0.04134960344157869,7437.8390263793635,52.06748017207894,387269.5360291224,202281.13303199137,48194.12731972785,136794.2756774032
0.0468107623234359,-1.49250728485167,1.0,1.0869288598661557,0.08061998294585311,5689.044141939168,54.03099914729266,307384.7391820255,173221.99755710617,50408.48220759865,83754.25941732066
0.0489503947119346,-1.3257012613771166,1.1,1.000686581877003,0.014408251060788864,5773.188217735505,50.72041255303944,292818.48814989126,171482.3115695781,50768.71883278368,70567.45774752948
0.05578497954895653,-1.3939675167960173,1.0,1.0152950056837255,0.04773710399788722,5359.666084059749,52.38685519989437,280776.05106542294,175035.22376335924,50609.38339349795,55131.44390856575
0.06107850273876338,-1.1763087961929328,0.8,1.1849001246972357,0.06725895769169056,5029.088200834868,53.362947884584536,268366.9715681301,137727.87574108568,50284.977560958,80354.11826608639
0.03501280077308011,-0.9776084946404812,1.1,0.8275922109884639,-0.03918972833087627,4711.126927062359,48.04051358345618,226324.95713292542,144993.55501984415,47613.13268986993,33718.26942321134
0.07122214129926135,-1.113110196827244,1.0,0.9834234362245475,0.02995224112728061,5267.324795781687,51.49761205636403,271254.64890803216,171537.28175944832,49777.61015077593,49939.75699780791
0.060408713065761434,-1.074224789485018,0.9,1.0050012149655843,-0.06821438638546283,4795.704202460318,46.58928068072686,223428.4091501651,125665.22174365139,53430.41144724502,44332.77595926869
0.06021169667937375,-0.8376618799334851,1.2,1.056001735287588,-0.0039997073893493235,6717.512348793699,49.80001463053254,334532.2132507092,196732.79135943958,48807.004477273294,88992.4174139963
0.045531393298953816,-1.1799164326263627,1.1,0.8904475747195103,-0.02536573841333328,5120.449914008902,48.73171307933334,249528.29604657888,142316.94057710303,51468.472842812065,55742.882626663784
0.05776309960119917,-0.9301554388091128,1.0,0.7014266536247304,-0.022927289590933847,3709.7161564049575,48.85363552045331,181233.12098934475,116168.35833184437,39640.44355899788,25424.3190985025
0.007142929518351562,-1.2593048765119637,1.0,1.0088272968876861,-0.04088681186494772,5080.16639582772,47.955659406752616,243622.72940794416,155314.79754055123,48271.20369328991,40036.72817410303
0.057952286211249496,-1.065741122584893,1.0,1.3549289158163196,-0.04402750224927454,7167.250720708024,47.79862488753627,342584.72867404687,227244.78622035123,58436.073771191455,56903.86868250418
0.08315580767349616,-0.9622006134044275,1.1,1.0640769992204475,-0.056119253443916495,6339.086498345777,47.194037327804175,299167.08482711005,180029.18867808726,51818.28572574317,67319.61042327964
0.06561776389337862,-0.921024035281365,1.0,0.8250866093971172,-0.08289368525429758,4396.134738620628,45.85531573728512,201586.1464630963,129942.37487740025,39153.299441550495,32490.472144145548
0.06328199861371049,-1.344596729924836,1.0,0.9257669176394988,-0.01988956148910627,4921.756492190903,49.005521925544684,241193.2456902532,145059.2829159065,48921.62396983994,47212.33880450679
0.06545812263688724,-1.3215002572022916,1.1,0.9597873213229089,-0.07066740923975269,5624.372586290664,46.46662953801236,261345.63735092076,172405.79615264016,51227.67915787122,37712.16204040938
0.07418595136212097,-1.236127301212958,1.0,1.2369505255670625,-0.03737557330022769,6643.574385470653,48.131221334988616,319763.349202549,203033.08721446345,54026.02979203825,62704.23219604733
0.04601567761400825,-1.3248783250568525,1.0,0.980270285350871,-0.047639383994956146,5126.8904338808425,47.61803080025219,244132.42659005628,140985.77675391381,56877.9770061393,46268.67283000316
0.06970439657113271,-1.1220100451457309,1.0,1.1645507440979055,-0.07241434117058906,6228.625254958568,46.37928294147054,288879.1730361125,188829.70098409272,58546.96361569968,41502.50843632011
0.05914916095310993,-0.935083511358893,1.0,1.0297532285154232,0.015274562843104229,5453.311339854332,50.76372814215521,276830.4143308975,143336.5190022471,52023.183267584085,81470.71206106631
0.051289727234247726,-1.3925564909511357,1.0,1.0122290650755401,0.004204952136348828,5320.73008860921,50.21024760681744,267155.17519811215,165451.8072732005,49346.70522726623,52356.662697645406
0.07701175117713452,-1.2148590776911292,0.8,0.8495053602987752,0.012203665460381473,3659.709022918986,50.610183273019075,185218.54437585146,98142.606585723,50406.243089528565,36669.694700599895
0.036247079880793905,-0.9913146807189029,1.2,1.1194333261265412,0.0022221433536610655,6960.057091919236,50.11110716768306,348776.1668263573,217593.83368544487,50877.97583742611,80304.35730348632
0.03700534242628482,-1.0074761228280873,1.0,0.9185060749587274,0.031237053521499643,4762.47853391599,51.561852676074984,245562.21653874585,135866.58582433267,42258.8395166058,67436.79119780738
0.0028660045285085825,-1.332855994071076,1.0,1.168887650855768,-0.011431260453363472,5861.188440782192,49.42843697733183,289709.38345746836,182159.9351887298,46309.44064940732,61240.00761933123
0.031418004722582014,-1.0377142088363671,0.9,1.0041986846927946,0.07870290979170409,4660.868716698976,53.9351454895852,251384.63234301555,148580.72680805152,49512.030037374985,53291.87549758904
0.04119616561561137,-0.8233564944185676,1.2,0.9859476381549002,-0.06782502863531098,6159.389402067902,46.60874856823445,287081.43197483075,172738.19768470497,51911.800676946244,62431.433613179535
0.04899806873016052,-1.0616156439683375,1.2,0.8889031077172282,-0.07436108804449425,5594.745859701662,46.281945597775284,258935.72351209083,181733.94900848746,52191.768106400435,25010.00639720294
0.058978481048329603,-1.271013923054812,1.2,0.9297365564730088,-0.1062027979468315,5907.426038093348,44.68986010265842,264002.04320919345,164838.68191745278,49211.677935360414,49951.68335638026
0.06762465613505055,-1.139508759606361,1.0,0.9311186382154366,-0.09348378528182283,4970.4260797284605,45.32581073590885,225288.59176659762,150408.9568694988,45359.231351387905,29520.403545710913
0.023415085427984955,-1.2634324670991575,1.0,1.0068100045999737,-0.023009192792350086,5151.92273433716,48.84954036038249,251669.05754457525,146213.6446462378,44970.46923880652,60484.943659530916
0.05219375848112722,-1.127761125080609,1.1,1.2379241718860396,-0.012998850690958305,7163.9484792227495,49.35005746545208,353541.26912918076,190573.63819955123,52930.11491831522,110037.51601131429
0.030336586356049952,-0.9114523479567486,0.9,0.7835448869239494,0.04783934995942102,3632.917338224816,52.391967497971045,190335.68710709002,110854.31202381184,49363.24532859779,30118.12975468039
0.02339815873059366,-1.4062903489571865,1.0,1.019753272954767,-0.014856022691037932,5218.068109507025,49.2571988654481,257027.41856344035,166535.399581993,51885.14470021078,38606.874281236574
0.05648472975861614,-1.2109321482972943,1.0,1.2663298335856754,0.0769525968888386,6689.290660105179,53.84762984444193,360202.44738722633,195090.52988651075,44530.07203777305,120581.84546294254
0.05203272979812191,-1.0562161221046005,1.0,0.8232296058240044,0.012723776334605525,4330.322447328297,50.636188816730275,219271.0250802412,136444.57112401686,56943.78671189127,25882.667244333075
0.05986782648301088,-1.174446152653354,1.1,0.9377772691364248,0.025992793422152206,5466.559757806379,51.29963967110761,280432.54581604456,152395.482533792,53955.62494994062,74081.43833231193
0.06159518616540202,-0.9528962214541181,1.0,1.128922923055821,0.04422230825734052,5992.295703339171,52.211115412867024,312864.44255506864,186622.45167934068,45294.11692537106,80947.87395035691
0.040354163084081254,-1.3870175450257254,0.9,0.8189112540365906,-0.01937622043775057,3833.809795500177,49.031188978112475,187976.25258930793,92274.32142519986,44693.09011610778,51008.84104800029
0.07188713721168669,-0.8877910173770271,0.9,1.2273646886725562,0.08390071747497105,5920.183901051728,54.19503587374855,320844.578896687,192268.9471773849,49565.06794173489,79010.56377756724
0.03163018716453459,-0.8152069386846439,0.9,1.188644438642807,0.0198939818194554,5518.08668119123,50.99469909097277,281393.1698652514,159252.15954475102,41817.79882341831,80323.21149708208
0.028888056965045605,-1.2480742076240017,0.9,1.040352770764794,0.08324839764781611,4816.829433916757,54.16241988239081,260891.1383016582,133116.96708575438,60065.93892859355,67708.23228731028
0.05796385159191475,-1.4202803236802162,0.8,0.5565169240167085,0.05166891091292517,2355.0991536352076,52.583445545646256,123839.22809977453,67954.30544546043,45308.56051293944,10576.362141374659
0.054293803363452284,-0.8086352526808649,1.1,0.9276615301906174,0.028176050944325983,5379.1529159424435,51.408802547216304,276535.8101269679,181637.18538553076,54391.91010896619,40506.714632470954
0.03380418071297962,-1.2543995062583206,1.1,1.1486906811970568,-0.017846528811368067,6531.366757121569,49.107673559431596,320740.2266056494,201886.75831554632,52997.25264700311,65856.21564309997
0.03334496538693131,-1.155486024565925,1.0,0.9449640186127172,-0.004049597132019667,4882.369055526268,49.79752014339901,243129.87139007734,144430.63519654647,60762.88134252577,37936.354851005104
